dataset,method,metric,value,z_score,severity,likely_cause,action
GSE273423_new,scCCVGBen_SG,manifold_dimensionality_intrin,0.886166712599105,2.480985314679075,low,extreme-z,skip
GSE208074_new,scCCVGBen_ARMA,CAL,3804.727545571959,2.4822883360376737,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,TSVD,K_max_tsne,452.0,2.4834016387341977,low,extreme-z,skip
GSM5975167_scA_101_filtered_peak_bc_matrix,PoissonVI,trajectory_directionality_intrin,0.9910905595086756,2.4842522389043897,low,extreme-z,skip
GSE163558_new,scCCVGBen_GCN,K_max_umap,420.0,2.4845383906184537,low,extreme-z,skip
dentate,TSVD,noise_resilience_intrin,0.2282471895217895,2.4852703637604265,low,extreme-z,skip
GSE117988_MCCPBMCCancer,scCCVGBen_GATv2,K_max_umap,297.0,2.485274928155385,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_SuperGAT,overall_quality_tsne,0.8596258828352417,2.485417930980811,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scVI,Q_global_umap,0.7506715984793579,2.4862027010644683,low,extreme-z,skip
GSE255019_hematoMmAged,scCCVGBen_TAG,anisotropy_score_intrin,0.6358270969196368,2.4862111724677556,low,extreme-z,skip
GSE167597_spineMm,NMF,anisotropy_score_intrin,0.5728409796107481,2.4893714376245977,low,extreme-z,skip
GSE143423_lbm_CancerBrainHm,INFO,ASW,0.46305713,2.4895587800133483,low,extreme-z,skip
endo,INFO,overall_quality_umap,0.7760226747626472,2.4908863176221567,low,extreme-z,skip
GSE98638_TcellLiverHmCancer,TC,DAV,2.066347783062311,2.4910018456749814,low,extreme-z,skip
GSM8685155_TKX_filtered_feature_bc_matrix,PeakVI,manifold_dimensionality_intrin,0.6770922634071015,2.491019913786301,low,extreme-z,skip
GSE117988_MCCPBMCCancer,scCCVGBen_GAT,K_max_umap,298.0,2.493635061157872,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,NMF,K_max_tsne,318.0,2.4939822124770394,low,extreme-z,skip
GSE123902_LungAdreHmCancer,scCCVGBen_GCN,K_max_umap,421.0,2.4957915570593006,low,extreme-z,skip
GSE273423_new,scCCVGBen_SAGE,K_max_umap,429.0,2.495845936448454,low,extreme-z,skip
GSE273423_new,scCCVGBen_TAG,manifold_dimensionality_intrin,0.8975282997111028,2.4977554864046643,low,extreme-z,skip
GSE130430_new,scCCVGBen_SG,spectral_decay_rate_intrin,0.7276085756833555,2.498080617850444,low,extreme-z,skip
GSE247719_PanSci_T_cell_adata,INFO,DAV,2.0307362968685667,2.498835167704833,low,extreme-z,skip
dentate,KPCA,noise_resilience_intrin,0.2226917743682861,2.501915951437524,low,extreme-z,skip
GSE175814_new,scCCVGBen_SuperGAT,ASW,0.7619467973709106,2.5023331547231282,low,extreme-z,skip
GSE117988_MCCTumorCancer,FA,K_max_tsne,337.0,2.5024892383770547,low,extreme-z,skip
GSE154778_new,scCCVGBen_SSG,overall_quality_intrin,0.8327476939487324,2.5044522197186625,low,extreme-z,skip
GSE272457_new,scCCVGBen_Transformer,spectral_decay_rate_intrin,0.7103409717838299,2.5044744921028634,low,extreme-z,skip
GSE168181_BreastHmCancer,highBeta,K_max_tsne,441.0,2.5075825674006675,low,extreme-z,skip
GSE154778_new,scCCVGBen_GCN,overall_quality_intrin,0.7887463976095304,2.508155974960654,low,extreme-z,skip
GSE272457_new,scCCVGBen_SAGE,CAL,8674.814797553083,2.508216170921968,low,extreme-z,skip
GSE208074_new,scCCVGBen_Cheb,CAL,4621.5679611727965,2.508735266309731,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_GATv2,Q_global_tsne,0.9266899373588644,2.5104886488010876,low,extreme-z,skip
GSE213469_filtered_peak_bc_matrix,LSI,spectral_decay_rate_intrin,0.6122963444639734,2.5145772040257857,low,extreme-z,skip
GSE213469_filtered_peak_bc_matrix,LSI,overall_quality_intrin,0.5867530459190816,2.51530967332495,low,extreme-z,skip
GSM8685155_TKX_filtered_feature_bc_matrix,PoissonVI,ASW,0.49917138,2.5154907490062204,low,extreme-z,skip
wtko,DIP,DAV,2.1412110005517366,2.5155279780583983,low,extreme-z,skip
GSM7734290_Naive_filtered_peak_bc_matrix,PoissonVI,K_max_umap,486.0,2.5168581297307315,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scVI,K_max_umap,447.0,2.5210129233478265,low,extreme-z,skip
GSE165844_LSKMmBatch,scCCVGBen_GIN,CAL,23036.919878618137,2.5215406230564015,low,extreme-z,skip
GSE139324_new,scCCVGBen_SuperGAT,spectral_decay_rate_intrin,0.6963159024237717,2.5225030537676134,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,PCA,K_max_umap,457.0,2.5226594239555626,low,extreme-z,skip
GSE272457_new,scCCVGBen_SuperGAT,CAL,13593.419716019327,2.522852743010857,low,extreme-z,skip
GSE273423_new,scCCVGBen_GCN,trajectory_directionality_intrin,0.734091989008157,2.5238540075422273,low,extreme-z,skip
GSE208074_new,scCCVGBen_GCN,overall_quality_intrin,0.7903478851824481,2.5245982650979646,low,extreme-z,skip
ifnHSPC_GSE226824,scCCVGBen_GIN,ASW,0.9172659516334534,2.5272384578118974,low,extreme-z,skip
GSM8397466_WT1_filtered_peak_bc_matrix,LSI,manifold_dimensionality_intrin,0.6715589929657017,2.5289723670456077,low,extreme-z,skip
GSE165844_LSKMmBatch,scCCVGBen_SuperGAT,Q_global_tsne,0.9114113926897828,2.5294974210808725,low,extreme-z,skip
GSE130430_new,scCCVGBen_SG,trajectory_directionality_intrin,0.7706607946087649,2.531761000075728,low,extreme-z,skip
wtko,NMF,noise_resilience_intrin,0.1509652495384216,2.53220953903062,low,extreme-z,skip
GSE165844_LSKMmBatch,FA,K_max_umap,328.0,2.5323527127987306,low,extreme-z,skip
GSE272457_new,scCCVGBen_EdgeConv,spectral_decay_rate_intrin,0.9147974965564027,2.534935566699994,low,extreme-z,skip
GSE167597_spineMm,scVI,Q_local_umap,0.6148325265347683,2.5350273558141403,low,extreme-z,skip
GSE220840_new,scCCVGBen_EdgeConv,K_max_umap,541.0,2.536038559497166,low,extreme-z,skip
lung,FA,trajectory_directionality_intrin,0.1069768697135095,2.536169753968759,low,extreme-z,skip
GSE120505_bloodAged,scCCVGBen,anisotropy_score_intrin,0.553399542166906,2.538560877527087,low,extreme-z,skip
GSE117988_MCCPBMCCancer,FA,noise_resilience_intrin,0.0269566501366978,2.5394349723578484,low,extreme-z,skip
GSE98638_TcellLiverHmCancer,INFO,DAV,2.0418459685491857,2.5397845531985768,low,extreme-z,skip
GSE208074_new,scCCVGBen_Graph,overall_quality_intrin,0.7519812591203505,2.540840623382578,low,extreme-z,skip
GSE273423_new,scCCVGBen_Transformer,participation_ratio_intrin,0.8747838062102229,2.544885610972463,low,extreme-z,skip
GSE264586_new,scCCVGBen_Graph,K_max_tsne,214.0,2.548544897359896,low,extreme-z,skip
endo,TC,Q_global_umap,0.8576917534910717,2.5489960976738586,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,KPCA,K_max_umap,461.0,2.5490071290276863,low,extreme-z,skip
GSE117988_MCCPBMCCancer,KPCA,K_max_tsne,467.0,2.549335221901765,low,extreme-z,skip
GSE154778_new,scCCVGBen_SG,overall_quality_intrin,0.8282052359588032,2.5528247716783476,low,extreme-z,skip
lung,PCA,K_max_umap,460.0,2.555058077210248,low,extreme-z,skip
GSE208074_new,scCCVGBen_Cheb,trajectory_directionality_intrin,0.6769083805848182,2.5552755083802436,low,extreme-z,skip
GSE143423_lbm_CancerBrainHm,scCCVGBen_GAT,CAL,13332.233609291998,2.5572938172983615,low,extreme-z,skip
GSE272457_new,scCCVGBen_Cheb,noise_resilience_intrin,0.7840428829193116,2.5580958294967377,low,extreme-z,skip
GSE164378_new,scCCVGBen_SuperGAT,CAL,13709.189628984532,2.558151828966507,low,extreme-z,skip
GSE272457_new,scCCVGBen_Graph,overall_quality_tsne,0.7717656295570178,2.5596278730236763,low,extreme-z,skip
GSM7919028_1B_BMDM_LA_0h_filtered_peak_bc_matrix,scCCVGBen,K_max_umap,588.0,2.5621156908582017,low,extreme-z,skip
GSE167597_spineMm,DICL,CAL,2991.873167342718,2.5623808290648964,low,extreme-z,skip
GSE273423_new,scCCVGBen_TAG,participation_ratio_intrin,0.8786814058398196,2.5630053530229393,low,extreme-z,skip
GSM7062449_D8-2_filtered_peak_bc_matrix,PeakVI,participation_ratio_intrin,0.7814430127709425,2.5635583465936684,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_SuperGAT,Q_global_tsne,0.912675293062002,2.5645445675974567,low,extreme-z,skip
GSE272457_new,scCCVGBen_Graph,noise_resilience_intrin,0.7067806243896484,2.565285696345781,low,extreme-z,skip
GSE117988_MCCPBMCCancer,PCA,K_max_umap,461.0,2.5658576282951424,low,extreme-z,skip
GSE117988_MCCTumorCancer,FA,Q_global_umap,0.8457531735089788,2.5662097578918344,low,extreme-z,skip
GSE117988_MCCPBMCCancer,PCA,K_max_tsne,467.0,2.5718405162174776,low,extreme-z,skip
hemato,scVI,trajectory_directionality_intrin,0.2131885847828682,2.572033071854329,low,extreme-z,skip
GSM5402770_P115L1mutP_filtered_peak_bc_matrix,PeakVI,Q_local_umap,0.6350410914091335,2.5744750148483724,low,extreme-z,skip
GSE232938_new,scCCVGBen_SuperGAT,trajectory_directionality_intrin,0.7158480014871846,2.5761331905229983,low,extreme-z,skip
GSM9039551_wt_filtered_peak_bc_matrix,PoissonVI,CAL,10027.82314099854,2.580544571045482,low,extreme-z,skip
GSM8397466_WT1_filtered_peak_bc_matrix,LSI,CAL,1363.1408228189891,2.5809073469257604,low,extreme-z,skip
GSE283554_new,scCCVGBen_SSG,CAL,9994.634955007756,2.5817543313383946,low,extreme-z,skip
GSE115571_LPSMmDev,scCCVGBen_Cheb,DAV,2.026524655118587,2.5851237736141552,low,extreme-z,skip
GSE117988_MCCPBMCCancer,scCCVGBen_SuperGAT,K_max_tsne,297.0,2.586843701755165,low,extreme-z,skip
GSM7734290_Naive_filtered_peak_bc_matrix,PoissonVI,CAL,10047.226651916031,2.587283721430435,low,extreme-z,skip
GSE273423_new,scCCVGBen_SSG,participation_ratio_intrin,0.8643403714814492,2.5873193983365717,low,extreme-z,skip
GSM8069371_hs_scATACseq_PBMC_Lu912_filtered_peak_bc_matrix,LSI,ASW,0.343749,2.5895930222515093,low,extreme-z,skip
GSE283554_new,scCCVGBen_SG,CAL,9574.469586696016,2.590531699283098,low,extreme-z,skip
lung,KPCA,K_max_umap,465.0,2.593177069826843,low,extreme-z,skip
wtko,NMF,trajectory_directionality_intrin,0.3842863773912957,2.5947170019900887,low,extreme-z,skip
GSE273423_new,scCCVGBen_SSG,overall_quality_intrin,0.8422238971127789,2.5959331015134017,low,extreme-z,skip
GSE163558_new,scCCVGBen_GCN,K_max_tsne,458.0,2.5992146894869155,low,extreme-z,skip
GSE272457_new,scCCVGBen_GATv2,spectral_decay_rate_intrin,0.7087983783351617,2.59950719767364,low,extreme-z,skip
GSE262288_breastMetasisHmCancer,scCCVGBen_ARMA,manifold_dimensionality_intrin,0.8179838082321312,2.599858961184678,low,extreme-z,skip
GSE130430_new,scCCVGBen_TAG,DAV,1.268371533712372,2.6001447723590485,low,extreme-z,skip
GSE168181_BreastHmCancer,FA,K_max_umap,332.0,2.6021756977361568,low,extreme-z,skip
GSE117988_MCCPBMCCancer,TSVD,K_max_tsne,464.0,2.6043554489005745,low,extreme-z,skip
GSE220840_new,scCCVGBen_Graph,Q_global_umap,0.8924459686705977,2.60458686134032,low,extreme-z,skip
GSE273423_new,scCCVGBen_Transformer,overall_quality_intrin,0.8580195701340807,2.6055522787967607,low,extreme-z,skip
GSE143423_lbm_CancerBrainHm,DICL,ASW,0.7282817959785461,2.6076878264594154,low,extreme-z,skip
GSE159519_new,scCCVGBen_EdgeConv,K_max_umap,548.0,2.6079516899458706,low,extreme-z,skip
GSE255019_hematoMmAged,scCCVGBen_Transformer,Q_local_tsne,0.7858777655476975,2.6081285137504366,low,extreme-z,skip
GSE139324_new,scCCVGBen_Cheb,spectral_decay_rate_intrin,0.6434013749060961,2.610473694774292,low,extreme-z,skip
GSE272457_new,scCCVGBen_Cheb,trajectory_directionality_intrin,0.6817401678004642,2.61230675727559,low,extreme-z,skip
GSE175814_new,scCCVGBen_TAG,ASW,0.6741522550582886,2.6136789368687907,low,extreme-z,skip
GSE117988_MCCPBMCCancer,KPCA,K_max_umap,467.0,2.6152620402264213,low,extreme-z,skip
GSE154778_new,scCCVGBen_GATv2,overall_quality_intrin,0.812226899288615,2.6159605670059713,low,extreme-z,skip
GSE273423_new,scCCVGBen_Graph,trajectory_directionality_intrin,0.8103520558445133,2.616107589988108,low,extreme-z,skip
GSE117988_MCCPBMCCancer,highBeta,noise_resilience_intrin,0.2520245790481567,2.6175424172939907,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,KPCA,K_max_tsne,474.0,2.6181443960767634,low,extreme-z,skip
GSE208074_new,scCCVGBen_ARMA,overall_quality_intrin,0.8445690864155293,2.6215900371012646,low,extreme-z,skip
GSM6214535_4_SI_IEL_filtered_peak_bc_matrix,scCCVGBen,anisotropy_score_intrin,0.7376831970212533,2.6216603803998435,low,extreme-z,skip
GSE158803_new,scCCVGBen_GAT,overall_quality_intrin,0.8233703402406365,2.622579985199332,low,extreme-z,skip
GSE272457_new,scCCVGBen_Transformer,CAL,9179.097978483289,2.6249425170882827,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,TSVD,K_max_umap,462.0,2.625939724541273,low,extreme-z,skip
GSM5788504_S10_ATAC_filtered_peak_bc_matrix,PeakVI,K_max_tsne,761.0,2.6260343281576257,low,extreme-z,skip
GSE139555_new,scCCVGBen_GAT,Q_global_tsne,0.91384171823026,2.6279316515400764,low,extreme-z,skip
GSM7064217_19_D007_filtered_peak_bc_matrix,PeakVI,K_max_umap,752.0,2.628991174328008,low,extreme-z,skip
GSE272457_new,scCCVGBen_GAT,spectral_decay_rate_intrin,0.7112256788563722,2.633309042225372,low,extreme-z,skip
GSE115571_LPSMmDev,FA,ASW,0.7372153931907216,2.6333388960927406,low,extreme-z,skip
GSM9040799_HDM-only_filtered_peak_bc_matrix,PeakVI,CAL,1000.9396632256688,2.6336305289171835,low,extreme-z,skip
GSE154778_new,scCCVGBen_SSG,anisotropy_score_intrin,0.640916612776336,2.634143514562294,low,extreme-z,skip
GSE222369_NKsLymphomaHmCancer,scCCVGBen_GIN,CAL,23834.22730833095,2.636840488053981,low,extreme-z,skip
GSE208074_new,scCCVGBen_GCN,spectral_decay_rate_intrin,0.6996367215146657,2.638262314853408,low,extreme-z,skip
GSE247719_PanSci_T_cell_adata,INFO,K_max_umap,467.0,2.646581132572873,low,extreme-z,skip
GSE225857_liverColonMetasisHmCancer,DIP,CAL,635.0316970180669,2.646793613695916,low,extreme-z,skip
GSE273423_new,scCCVGBen_Transformer,spectral_decay_rate_intrin,0.7168485210377866,2.6499131931961637,low,extreme-z,skip
GSE120505_bloodAged,scCCVGBen_Cheb,noise_resilience_intrin,0.8006817817687988,2.6513288637579717,low,extreme-z,skip
GSE154778_new,scCCVGBen_TAG,trajectory_directionality_intrin,0.802462809749209,2.6523166187228915,low,extreme-z,skip
GSM7064214_19_D003_filtered_peak_bc_matrix,scCCVGBen,ASW,0.5630194,2.6544765059661986,low,extreme-z,skip
GSE208074_new,scCCVGBen_ARMA,spectral_decay_rate_intrin,0.8556489238812559,2.6546967264758816,low,extreme-z,skip
GSE273423_new,scCCVGBen_TAG,overall_quality_intrin,0.8714232792089252,2.658501949062781,low,extreme-z,skip
GSE154778_new,scCCVGBen_SuperGAT,anisotropy_score_intrin,0.6303351474747733,2.6619743094541795,low,extreme-z,skip
GSE167118_new,scCCVGBen_SuperGAT,K_max_umap,314.0,2.662391223649377,low,extreme-z,skip
GSE273423_new,scCCVGBen_SSG,spectral_decay_rate_intrin,0.7193376570137227,2.665749602838604,low,extreme-z,skip
wtko,NMF,overall_quality_intrin,0.4205178504117205,2.6662680532280247,low,extreme-z,skip
GSE175814_new,scCCVGBen_SG,ASW,0.6864541172981262,2.666650812643616,low,extreme-z,skip
GSE272457_new,scCCVGBen_SAGE,anisotropy_score_intrin,0.6358299594902248,2.667180755436425,low,extreme-z,skip
wtko,ICA,DAV,1.8131841987914403,2.670033547540731,low,extreme-z,skip
GSE117988_MCCPBMCCancer,ICA,K_max_umap,290.0,2.670757680326503,low,extreme-z,skip
GSE272457_new,scCCVGBen_GATv2,CAL,14122.16430502608,2.671442189934043,low,extreme-z,skip
endo,INFO,Q_global_umap,0.8541274957580942,2.6720812423146665,low,extreme-z,skip
GSE165844_LSKMmBatch,scCCVGBen_Graph,K_max_umap,313.0,2.674512829262932,low,extreme-z,skip
hemato,DICL,anisotropy_score_intrin,0.546874925653335,2.677378414616887,low,extreme-z,skip
GSE120505_bloodAged,scCCVGBen_SuperGAT,K_max_tsne,304.0,2.677842869972387,low,extreme-z,skip
GSE139555_new,scCCVGBen_GCN,overall_quality_tsne,0.8560685839378567,2.683701434187318,low,extreme-z,skip
GSE272457_new,scCCVGBen_Cheb,overall_quality_intrin,0.7039770127044056,2.6853221355817487,low,extreme-z,skip
GSE130430_new,scCCVGBen_SSG,trajectory_directionality_intrin,0.7759202577553004,2.687029279135255,low,extreme-z,skip
GSE283554_new,scCCVGBen_Transformer,ASW,0.6645238399505615,2.6896090146557734,low,extreme-z,skip
GSE139555_new,scCCVGBen_SuperGAT,Q_global_tsne,0.9172163922076844,2.6904663337455377,low,extreme-z,skip
GSE273423_new,scCCVGBen_SG,participation_ratio_intrin,0.8728127423500864,2.6926342704296387,low,extreme-z,skip
GSE117988_MCCPBMCCancer,TSVD,K_max_umap,468.0,2.694028049291695,low,extreme-z,skip
lung,TSVD,K_max_umap,468.0,2.694028049291695,low,extreme-z,skip
GSE222369_NKsLymphomaHmCancer,scCCVGBen_GIN,Q_global_umap,0.9228611752458052,2.6970171643229137,low,extreme-z,skip
GSE155109_bcECHmCancer,FA,participation_ratio_intrin,0.002515148779619,2.7047482556623734,low,extreme-z,skip
lung,scCCVGBen_Transformer,K_max_umap,451.0,2.7053107756658394,low,extreme-z,skip
hemato,scVI,overall_quality_intrin,0.2190129528876817,2.707415041502398,low,extreme-z,skip
GSE208074_new,scCCVGBen_GCN,anisotropy_score_intrin,0.6245346869285556,2.708453302929925,low,extreme-z,skip
hemato,NMF,anisotropy_score_intrin,0.5954331618130954,2.709616888027099,low,extreme-z,skip
GSE222369_NKsLymphomaHmCancer,scCCVGBen_GIN,ASW,0.9470312595367432,2.7123921217716664,low,extreme-z,skip
GSE139324_new,scCCVGBen_Transformer,anisotropy_score_intrin,0.6563157584009075,2.713043113862713,low,extreme-z,skip
GSE154778_new,scCCVGBen_Transformer,participation_ratio_intrin,0.8854813477846794,2.7154662871342796,low,extreme-z,skip
GSE115571_LPSMmDev,highBeta,DAV,2.157514919561606,2.720816450976071,low,extreme-z,skip
hemato,scVI,spectral_decay_rate_intrin,0.4056544934178908,2.7214845336947153,low,extreme-z,skip
GSE213469_filtered_peak_bc_matrix,LSI,trajectory_directionality_intrin,0.6804611508842372,2.723583543421487,low,extreme-z,skip
GSE283554_new,scCCVGBen_TAG,ASW,0.6848481297492981,2.7261757270322207,low,extreme-z,skip
GSE115571_LPSMmDev,DIP,DAV,2.196486953576936,2.727570652163791,low,extreme-z,skip
GSE167118_new,scCCVGBen_Graph,trajectory_directionality_intrin,0.824133890741811,2.727722862210597,low,extreme-z,skip
GSM7471120_Day10-WT-OT-I_filtered_peak_bc_matrix,LSI,K_max_tsne,891.0,2.729091744029925,low,extreme-z,skip
GSE247719_PanSci_T_cell_adata,TC,DAV,2.1350487426762013,2.7317692477779896,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,NMF,K_max_umap,325.0,2.733931644378231,low,extreme-z,skip
GSE164378_new,scCCVGBen_GCN,CAL,9260.528770132883,2.740151488414432,low,extreme-z,skip
GSM7062446_Naive_filtered_peak_bc_matrix,scCCVGBen,DAV,1.7538073420435691,2.740655038852961,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_GCN,Q_global_tsne,0.9191938245924574,2.7410741361679807,low,extreme-z,skip
irall,TC,DAV,2.138206839472861,2.742837022749328,low,extreme-z,skip
GSE130646_muscleHm,scCCVGBen_GAT,CAL,13934.481357343244,2.743180223014709,low,extreme-z,skip
GSE154778_new,scCCVGBen_SuperGAT,spectral_decay_rate_intrin,0.7047320933924462,2.7435125688682835,low,extreme-z,skip
GSE155109_bcECHmCancer,scCCVGBen_GATv2,K_max_tsne,320.0,2.7442213005686327,low,extreme-z,skip
GSE148215_hESCHSPCD8Hm,scCCVGBen_GCN,overall_quality_tsne,0.8583239827621313,2.746145541620023,low,extreme-z,skip
GSE208074_new,scCCVGBen_Graph,noise_resilience_intrin,0.7380481719970703,2.7519667759668964,low,extreme-z,skip
GSE123813_bccHmCancer,FA,ASW,0.7526435167983645,2.7524870976466387,low,extreme-z,skip
GSE154778_new,scCCVGBen_SAGE,participation_ratio_intrin,0.8772886705391671,2.753135414743977,low,extreme-z,skip
GSE208074_new,scCCVGBen_Cheb,spectral_decay_rate_intrin,0.6481057812231374,2.753679190838455,low,extreme-z,skip
GSE154778_new,scCCVGBen_GCN,anisotropy_score_intrin,0.6268901896670217,2.756141403287631,low,extreme-z,skip
GSE272457_new,scCCVGBen_Cheb,spectral_decay_rate_intrin,0.648220659002268,2.7571761526734786,low,extreme-z,skip
GSE130430_new,scCCVGBen_SuperGAT,DAV,1.2120631503308903,2.7580560425854936,low,extreme-z,skip
hemato,NMF,participation_ratio_intrin,0.6134595735757826,2.7651159852405827,low,extreme-z,skip
GSE283554_new,scCCVGBen_SAGE,ASW,0.6726347804069519,2.7666140661378007,low,extreme-z,skip
GSE117988_MCCTumorCancer,highBeta,noise_resilience_intrin,0.2595139980316162,2.7669399509178025,low,extreme-z,skip
GSE197177_new,scCCVGBen_ARMA,K_max_tsne,566.0,2.7674153539871416,low,extreme-z,skip
GSM7064216_19_D006_filtered_peak_bc_matrix,scCCVGBen,ASW,0.5747534,2.7689394126221045,low,extreme-z,skip
GSM7064214_19_D003_filtered_peak_bc_matrix,scCCVGBen,CAL,8390.642057530835,2.7691871370364645,low,extreme-z,skip
GSE273423_new,scCCVGBen_TAG,spectral_decay_rate_intrin,0.7272439052468469,2.776146247546749,low,extreme-z,skip
GSE115571_LPSMmDev,DIP,manifold_dimensionality_intrin,0.3619959557528566,2.777173075901216,low,extreme-z,skip
GSE123813_sccHmCancer,ICA,noise_resilience_intrin,0.025001573562622,2.777583607281455,low,extreme-z,skip
GSE272457_new,scCCVGBen_GCN,CAL,9339.697197937912,2.780012879810555,low,extreme-z,skip
GSE115571_LPSMmDev,INFO,K_max_umap,480.0,2.787935096103881,low,extreme-z,skip
GSE208074_new,scCCVGBen_GATv2,CAL,14561.554002031602,2.8026891689530755,low,extreme-z,skip
GSE283554_new,scCCVGBen_SuperGAT,CAL,14519.859474819605,2.805330943443227,low,extreme-z,skip
GSE272457_new,scCCVGBen_SG,CAL,10036.715981247287,2.812819766192664,low,extreme-z,skip
GSE154778_new,scCCVGBen_SG,trajectory_directionality_intrin,0.8009872669551399,2.8133267222834126,low,extreme-z,skip
